"Method";"Mean_RD";"Nb_itt";"Coverage_rate";"MC_CR";"CI_width";"P_025_CIW";"P_975_CIW";"MC_CIW";"Bias_Mean";"MC_bias";"Bias_relative_Mean";"MC_RelativeBias";"Emp_SE";"ModSE";"RE_SE";"MC_RESE";"Scenario";"k";"m";"icc";"nb_cov_indiv";"nb_cov_clus";"Prevalence";"Convergence_rate"
"CL_GC_indep_indv";-0,000322347415657371;1000;96,1;0,00612200947402077;0,0819591672215609;0,0410982604011928;0,123444442198309;0,000671565471809093;-0,000322347415657371;0,000647550436336919;NA;NA;0,0204773427866052;0,0211552665902753;3,31060436275707;2,31125258260034;197;30;150;0,05;3;2;"0.1/0.1";100
"CL_GC_indep_both";3,52259696116588e-05;1000;96,9;0,00548078461536303;0,0818070569847167;0,040570591858966;0,124986994616528;0,000692871213990082;3,52259696116588e-05;0,000656960944550639;NA;NA;0,020774929185556;0,0211613614730142;1,86008955316597;2,27880193437236;197;30;150;0,05;3;2;"0.1/0.1";100
"CL_TMLE_indv";-0,000402466199228221;1000;94,3;0,00733150734842434;0,073444050240956;0,0473436661441475;0,0959152847227527;0,000399225534533845;-0,000402466199228221;0,000595668439902195;NA;NA;0,0188366900037006;0,0186140484825388;-1,1819567085199;2,21074465226402;197;30;150;0,05;3;2;"0.1/0.1";100
"CL_TMLE_both";-9,43035814178329e-05;1000;92,5;0,00832916562447884;0,0721079351865818;0,0459199091829966;0,0963683274216715;0,000420376533247892;-9,43035814178329e-05;0,000614788915813546;NA;NA;0,0194413325419632;0,0183147354504027;-5,79485531214864;2,10754551789452;197;30;150;0,05;3;2;"0.1/0.1";100
"CL_TMLE_APS_Balzer";0,000116092636182447;1000;92,6;0,00827792244467173;0,0704401724991709;0,0447946784234485;0,0929315611448776;0,000394342917675205;0,000116092636182447;0,000595788419658002;NA;NA;0,0188404840967152;0,0182489038121392;-3,13994206061372;2,16694085406297;197;30;150;0,05;3;2;"0.1/0.1";100
"CL_TMLE_APS_indv_Balzer";4,39834270297326e-05;1000;93,9;0,00756828910652864;0,072156812541559;0,0464178047559237;0,0942385875752224;0,00039378734966538;4,39834270297326e-05;0,000595219879997813;NA;NA;0,0188225052940519;0,0186795254207045;-0,75962190533958;2,22019307935685;197;30;150;0,05;3;2;"0.1/0.1";100
"CL_UN";0,00311696009863347;1000;94,4;0,00727076337120113;0,0747865223937172;0,0539330518491891;0,0972750209302041;0,000347669722081231;0,00311696009863347;0,000609536547847595;NA;NA;0,0192752380831461;0,0189842637391841;-1,50957587505149;2,20341513849758;198;40;50;0,05;3;2;"0.1/0.1";100
"CL_TSP_Gauss";-0,000157665311312879;1000;94,6;0,00714730718522718;0,0729404318238354;0,0522867883357822;0,0957270150591019;0,000340235770730182;-0,000157665311312879;0,000593284071162196;NA;NA;0,0187612896436996;0,0185092929332038;-1,34317371183726;2,2071378472541;198;40;50;0,05;3;2;"0.1/0.1";100
"CL_TSP_Bin";-0,000118952504419583;1000;94,6;0,00714730718522718;0,0728885767330004;0,0520830793334911;0,095725775615636;0,000340475220465372;-0,000118952504419583;0,000593110549851791;NA;NA;0,018755802418065;0,0184966916843495;-1,38149639210305;2,20628049746126;198;40;50;0,05;3;2;"0.1/0.1";100
"CL_GC_indv";-5,39392207827137e-05;1000;95;0,00689202437604511;0,0716897592753003;0,0478678203472071;0,0926365469980254;0,000361063398618132;-5,39392207827137e-05;0,00057704079466793;NA;NA;0,018247632139842;0,0182351735478965;-0,0682751156424244;2,23565972582904;198;40;50;0,05;3;2;"0.1/0.1";100
"CL_GC_both";-8,36900694517461e-05;1000;96,1;0,00612200947402077;0,0727281629360577;0,0473478718558825;0,0953800540774958;0,000385297395529704;-8,36900694517461e-05;0,000585619066218717;NA;NA;0,0185189009047211;0,0185236241659803;0,0255050841486026;2,23775781528051;198;40;50;0,05;3;2;"0.1/0.1";100
"CL_GC_indep_indv";-0,000156155768472374;1000;94,7;0,00708456067798138;0,0767222172591734;0,0460699365020083;0,109402611831744;0,000514575720059386;-0,000156155768472374;0,000628726065072911;NA;NA;0,0198820638994564;0,0197008636636398;-0,911375382017321;2,21679841393618;198;40;50;0,05;3;2;"0.1/0.1";100
"CL_GC_indep_both";-0,000184911240295758;1000;96,1;0,00612200947402077;0,0774433759581219;0,0453235969375619;0,110932078263119;0,000530232958783872;-0,000184911240295758;0,000632678962944696;NA;NA;0,0200070655057851;0,0199040375215546;-0,514957999216326;2,22566705800028;198;40;50;0,05;3;2;"0.1/0.1";100
"CL_TMLE_indv";-0,000330390649193858;1000;94,2;0,00739161687318817;0,072867765898182;0,0527400067582382;0,0949453126053785;0,000335530767094157;-0,000330390649193858;0,000595734634545044;NA;NA;0,0188387832621037;0,0184934975676312;-1,83284498615713;2,19618297381752;198;40;50;0,05;3;2;"0.1/0.1";100
"CL_TMLE_both";-0,000543743729939602;1000;93,6;0,0077397674383666;0,0723287031701193;0,0519215580500179;0,0961286407527501;0,000355248427367191;-0,000543743729939602;0,000611498021218583;NA;NA;0,019337265317367;0,0183828932302191;-4,93540359241354;2,12677297468336;198;40;50;0,05;3;2;"0.1/0.1";100
"CL_TMLE_APS_Balzer";0,000377421405879647;1000;93,2;0,00796090447122687;0,0705278612992074;0,0507575479830328;0,0914510346547021;0,000330884588771639;0,000377421405879647;0,000599826762510339;NA;NA;0,0189681877105757;0,0181888670570322;-4,10856675099756;2,14527081684932;198;40;50;0,05;3;2;"0.1/0.1";100
"CL_TMLE_APS_indv_Balzer";0,000274705132621685;1000;93,3;0,00790638982089803;0,0719823485968865;0,051660471952913;0,0940863769735962;0,000333099497597111;0,000274705132621685;0,000598411970126645;NA;NA;0,0189234480470884;0,0185585592070289;-1,9282365409912;2,19404889239167;198;40;50;0,05;3;2;"0.1/0.1";100
"CL_UN";0,00115597439964288;1000;95,5;0,00655553201502365;0,22019104638189;0,109643433058028;0,403722585308553;0,00253763141548983;0,00115597439964288;0,00158634737645955;NA;NA;0,0501647086984474;0,0508117598055291;1,28985321328432;2,2661148764007;199;5;25;0,01;3;2;"0.1/0.1";100
"CL_TSP_Gauss";-0,00101053412539451;1000;94,7;0,00708456067798138;0,202182885431255;0,087838054605126;0,393092048084087;0,00266062702383642;-0,00101053412539451;0,00154076928127831;NA;NA;0,0487234027766009;0,0447450474578198;-8,16518365316586;2,05458169805139;199;5;25;0,01;3;2;"0.1/0.1";100
"CL_TSP_Bin";-0,00104679963801464;1000;94,7;0,00708456067798138;0,201086868156906;0,0868835110140297;0,397093046477857;0,00266766723237157;-0,00104679963801464;0,00153173875260181;NA;NA;0,0484378323856688;0,0445559077243281;-8,01424108005549;2,05795834168312;199;5;25;0,01;3;2;"0.1/0.1";100
"CL_GC_indv";-0,00134259855958341;785;96,0509554140127;0,00695123602129665;0,210107374628888;0,0987564757645553;0,333995190904696;0,00231153713807911;-0,00134259855958341;0,00167639877495136;NA;NA;0,0469690918513106;0,0485930782240017;3,45756391848508;2,61272667452374;199;5;25;0,01;3;2;"0.1/0.1";78,5
"CL_GC_both";-0,00196016510716048;623;99,0369181380417;0,00391278637222914;0,23783155629996;0,101583882758163;0,470025795429057;0,0038619432010052;-0,00196016510716048;0,00205643016222642;NA;NA;0,051328430937906;0,0567145591993202;10,4934597902087;3,13290339785136;199;5;25;0,01;3;2;"0.1/0.1";62,3
"CL_GC_indep_indv";-0,00154210509703745;881;95,9137343927355;0,00666984501139078;0,204064048455767;0,10015577003494;0,365776918457528;0,00230165475387004;-0,00154210509703745;0,00154729082998102;NA;NA;0,0459261358264628;0,0475616220161168;3,56112300811442;2,46857402994197;199;5;25;0,01;3;2;"0.1/0.1";88,1
"CL_GC_indep_both";-0,00131009864083638;841;98,0975029726516;0,0047107816200238;0,214915391706718;0,0878409006269628;0,437695468273508;0,00320208499400734;-0,00131009864083638;0,00167088697483644;NA;NA;0,0484557222702568;0,0517419995893596;6,7820211218274;2,60531021610577;199;5;25;0,01;3;2;"0.1/0.1";84,1
"CL_TMLE_indv";-0,00147045463630065;1000;93,4;0,00785136930732467;0,195457259866233;0,0976508503433844;0,354449467601827;0,00217563099494984;-0,00147045463630065;0,00156180058035266;NA;NA;0,0493884708488722;0,0449263751872478;-9,03469085989388;2,03510087284421;199;5;25;0,01;3;2;"0.1/0.1";100
"CL_TMLE_both";-0,00154401676738133;993;85,4984894259819;0,0111740656454437;0,16455350042245;0,0720174815396491;0,319084357010077;0,00213362112926218;-0,00154401676738133;0,0016651737610622;NA;NA;0,0524727932260931;0,0385399087844359;-26,5525877031619;1,64897136069531;199;5;25;0,01;3;2;"0.1/0.1";99,3
"CL_TMLE_APS_Balzer";-0,000419469068648207;1000;89;0,00989444288477123;0,175613651207309;0,0736998118110284;0,346296536027839;0,00230347523721531;-0,000419469068648207;0,0015694518446314;NA;NA;0,0496304250698794;0,0412201040581405;-16,9458976019191;1,85811533813897;199;5;25;0,01;3;2;"0.1/0.1";100
"CL_TMLE_APS_indv_Balzer";-0,000359554736401252;1000;92,9;0,00812151463706124;0,194378908748133;0,0948224563162176;0,359334413073276;0,00228836744422204;-0,000359554736401252;0,00155206100223926;NA;NA;0,0490804783459977;0,0449694535226864;-8,37608956116977;2,04984461047552;199;5;25;0,01;3;2;"0.1/0.1";100
"CL_UN";0,00344851715966164;1000;95,3;0,00669260786241059;0,100508196769591;0,0362380477845409;0,180156666980112;0,00128749586296014;0,00344851715966164;0,000722191535817077;NA;NA;0,0228377016007703;0,0235111859963296;2,94900251931032;2,30316590283204;200;5;280;0,01;3;2;"0.1/0.1";100
"CL_TSP_Gauss";6,21313915879424e-05;1000;93,9;0,00756828910652864;0,0890088221752019;0,0311325027113276;0,169391174124805;0,00121758995940729;6,21313915879424e-05;0,000698675908391923;NA;NA;0,0220940721680563;0,0198152273068394;-10,3142817851011;2,00643985389418;200;5;280;0,01;3;2;"0.1/0.1";100
"CL_TSP_Bin";0,0001251575112442;1000;93,7;0,00768316341099159;0,0883098881345056;0,031054825083296;0,168058940284356;0,00121333185398082;0,0001251575112442;0,000691499449648542;NA;NA;0,0218671326164231;0,0196732471376709;-10,0327990744635;2,01273714294854;200;5;280;0,01;3;2;"0.1/0.1";100
"CL_GC_indv";-7,08268190507664e-05;936;97,2222222222222;0,00537147547329001;0,10014728513796;0,0316445898649114;0,190968713528833;0,00141996420310146;-7,08268190507664e-05;0,000757320430068752;NA;NA;0,0231695499057783;0,024126210241028;4,12895519826728;2,40797350623722;200;5;280;0,01;3;2;"0.1/0.1";93,6
"CL_GC_both";4,25106632926736e-05;819;95,6043956043956;0,00716318683348765;0,0931380737873347;0,0318129059988616;0,187420946233885;0,00146843879571985;4,25106632926736e-05;0,000831786524113684;NA;NA;0,0238042131768715;0,0225822711564235;-5,13330145117027;2,34543442114862;200;5;280;0,01;3;2;"0.1/0.1";81,9
"CL_GC_indep_indv";0,000173608282983956;1000;97,2;0,0052168956286282;0,100851402600925;0,0309068150511537;0,214475626911598;0,00165810282075944;0,000173608282983956;0,000759613172353727;NA;NA;0,0240210776530382;0,0251210328738861;4,57912520302253;2,33963953464138;200;5;280;0,01;3;2;"0.1/0.1";100
"CL_GC_indep_both";0,000268862954427422;981;93,1702344546381;0,00805391400490008;0,0871544413732259;0,0283427335382861;0,203432743260076;0,00153790963607322;0,000268862954427422;0,000749772867764295;NA;NA;0,0234835756545723;0,0220072824338721;-6,28649249337259;2,11678044754631;200;5;280;0,01;3;2;"0.1/0.1";98,1
"CL_TMLE_indv";5,41878045916647e-05;1000;94,8;0,00702111102319284;0,0924855295131563;0,0339078258491998;0,164572953899567;0,00117769537208568;5,41878045916647e-05;0,000717056745542865;NA;NA;0,0226753252750324;0,021616461398662;-4,6696744744666;2,13272056130075;200;5;280;0,01;3;2;"0.1/0.1";100
"CL_TMLE_both";-2,63368897298305e-05;1000;87,6;0,0104222838188182;0,0743843018641518;0,0246606168999442;0,1452829756012;0,00105238590678997;-2,63368897298305e-05;0,00072761656771623;NA;NA;0,0230092561725743;0,0176675129012881;-23,2156277944056;1,71781173430796;200;5;280;0,01;3;2;"0.1/0.1";100
"CL_TMLE_APS_Balzer";0,000751436894811664;1000;90,4;0,00931579304192617;0,0822000527088894;0,0262984554947336;0,156616122591776;0,00116045962954454;0,000751436894811664;0,000718462000963993;NA;NA;0,0227197633532831;0,0195168875291496;-14,0973115535141;1,9218061687095;200;5;280;0,01;3;2;"0.1/0.1";100
"CL_TMLE_APS_indv_Balzer";0,000912156191729598;1000;94,7;0,00708456067798138;0,0917131119377902;0,0321527827726418;0,165484320489021;0,00118852221831547;0,000912156191729598;0,00071420391932926;NA;NA;0,0225851109889962;0,0214891986297914;-4,85236649817125;2,12863342576402;200;5;280;0,01;3;2;"0.1/0.1";100
"CL_UN";0,00441365357393994;1000;96,2;0,00604615580348373;0,184443980194171;0,113342742580357;0,293118782873044;0,00153474932011511;0,00441365357393994;0,00140450899432157;NA;NA;0,0444144741624867;0,0453886984349463;2,19348374787793;2,28627787786122;201;10;15;0,01;3;2;"0.1/0.1";100
"CL_TSP_Gauss";0,0008951526804739;1000;95,5;0,00655553201502365;0,175145030326797;0,10088260478038;0,284698597963016;0,00151176275480246;0,0008951526804739;0,00136154973381194;NA;NA;0,0430559830644171;0,0428193478662069;-0,549598874228718;2,22490794968643;201;10;15;0,01;3;2;"0.1/0.1";100
"CL_TSP_Bin";0,000786127189156304;1000;95,9;0,00627048642451286;0,174832347389777;0,102208339563921;0,284525090686742;0,00151372422809101;0,000786127189156304;0,00135743852407719;NA;NA;0,0429259751974123;0,0427520605283205;-0,405150187717351;2,22813954690976;201;10;15;0,01;3;2;"0.1/0.1";100
"CL_GC_indv";0,00165395510477298;919;96,1915125136017;0,00631374281945204;0,165396950207275;0,0953447009227662;0,247937615193481;0,00127090023549371;0,00165395510477298;0,00128195305529051;NA;NA;0,0388624232576304;0,0405681383817124;4,38911159186952;2,43624222810181;201;10;15;0,01;3;2;"0.1/0.1";91,9
"CL_GC_both";0,0012512316580814;815;98,0368098159509;0,00485956021522715;0,176975925608174;0,0976616426125118;0,284777457536116;0,00161617663004506;0,0012512316580814;0,00139057445270329;NA;NA;0,0396984043311129;0,0436890111760998;10,0523104447788;2,72756240099853;201;10;15;0,01;3;2;"0.1/0.1";81,5
"CL_GC_indep_indv";0,000819495017999373;950;97,2631578947368;0,00529343094208756;0,165729037210273;0,100363918925791;0,254478510972277;0,00130172363233653;0,000819495017999373;0,00125196751425192;NA;NA;0,0385882303805841;0,0407332927364914;5,55885132526466;2,42297237324768;201;10;15;0,01;3;2;"0.1/0.1";95
"CL_GC_indep_both";0,000528138188240494;883;98,3012457531144;0,00434874994987397;0,174435159262528;0,101340506089513;0,281770015074815;0,00156832401564401;0,000528138188240494;0,0013303407420708;NA;NA;0,0395314954268355;0,0431305289097158;9,10421790023443;2,59773647740769;201;10;15;0,01;3;2;"0.1/0.1";88,3
"CL_TMLE_indv";0,000986281029711702;1000;94,5;0,00720936890441875;0,170672347448199;0,104310231501878;0,264890086424303;0,00137161449056682;0,000986281029711702;0,00137974226728866;NA;NA;0,04363128148637;0,0419083355419423;-3,94887769905619;2,14885538953602;201;10;15;0,01;3;2;"0.1/0.1";100
"CL_TMLE_both";0,000525199055356517;999;92,7927927927928;0,00818197000314977;0,160195607470695;0,0945634354581616;0,257320689063816;0,00134484910697254;0,000525199055356517;0,00141321178575914;NA;NA;0,044667330162627;0,0394430688206245;-11,695933746167;1,97652688414968;201;10;15;0,01;3;2;"0.1/0.1";99,9
"CL_TMLE_APS_Balzer";0,00234530130781146;1000;92,8;0,00817410545564467;0,164596466476502;0,0961505225025261;0,263042635793734;0,00141292732569885;0,00234530130781146;0,00138891275563569;NA;NA;0,0439212777906963;0,0405886666515241;-7,58769167658006;2,0674487524073;201;10;15;0,01;3;2;"0.1/0.1";100
"CL_TMLE_APS_indv_Balzer";0,00251423697386745;1000;94,6;0,00714730718522718;0,171453886677769;0,10416555024361;0,267464699468543;0,00142456047673708;0,00251423697386745;0,00137527242909117;NA;NA;0,0434899327916052;0,0421880322337707;-2,99356764719083;2,17022933214458;201;10;15;0,01;3;2;"0.1/0.1";100
"CL_UN";0,00395539330570832;1000;95,2;0,00675988165576884;0,0724226384048531;0,0374127658955045;0,111317158380671;0,000604491944986451;0,00395539330570832;0,000562311911090751;NA;NA;0,0177818639448887;0,0178256237617908;0,246092406497378;2,24269323619668;202;10;200;0,01;3;2;"0.1/0.1";100
"CL_TSP_Gauss";0,000474549497285336;1000;94,3;0,00733150734842434;0,0671793717846337;0,0349418993943513;0,103810268612729;0,00057847581107687;0,000474549497285336;0,000539364293854744;NA;NA;0,0170561965714935;0,0164212617143189;-3,72260518054617;2,15390589336549;202;10;200;0,01;3;2;"0.1/0.1";100
"CL_TSP_Bin";0,000481964169550059;1000;94,2;0,00739161687318817;0,0670555388354156;0,0348107859118686;0,103162935176403;0,000579056292500259;0,000481964169550059;0,000537713880403424;NA;NA;0,017004005915622;0,0163942203567497;-3,58612883280683;2,15695912915091;202;10;200;0,01;3;2;"0.1/0.1";100
"CL_GC_indv";0,000714570258287466;986;96,6531440162272;0,00572780267368544;0,0696035568737481;0,0313176471366284;0,111005768582345;0,00065623865881684;0,000714570258287466;0,000541716382746184;NA;NA;0,0170102394570127;0,0173401750868187;1,93962954278089;2,29673090139712;202;10;200;0,01;3;2;"0.1/0.1";98,6
"CL_GC_both";0,00059901825410061;961;96,1498439125911;0,00620657154705629;0,0660342076588965;0,0324057726101063;0,108119710162006;0,000661656883965763;0,00059901825410061;0,000554164781886964;NA;NA;0,0171791082384959;0,0165175578827834;-3,85090044563589;2,1942938353341;202;10;200;0,01;3;2;"0.1/0.1";96,1
"CL_GC_indep_indv";0,000733525019709764;1000;97,2;0,0052168956286282;0,0726108732713033;0,0313346091771955;0,130092121657318;0,000828195806689486;0,000733525019709764;0,000573227699256479;NA;NA;0,0181270514754848;0,0184386892322511;1,71918614115338;2,2756500957304;202;10;200;0,01;3;2;"0.1/0.1";100
"CL_GC_indep_both";0,000583852411791303;998;95,8917835671343;0,00628278336698022;0,0676738329167143;0,029463525492006;0,124371360257552;0,00080678762965344;0,000583852411791303;0,000562886175588948;NA;NA;0,0177822148501196;0,0172739913520021;-2,85804385112407;2,1754273605331;202;10;200;0,01;3;2;"0.1/0.1";99,8
"CL_TMLE_indv";0,000509481293827594;1000;94,7;0,00708456067798138;0,0690491684713765;0,0358728127625046;0,104902114132699;0,000567531338711884;0,000509481293827594;0,000554032066697233;NA;NA;0,0175200322753358;0,016978529568676;-3,09076317982659;2,16804137889638;202;10;200;0,01;3;2;"0.1/0.1";100
"CL_TMLE_both";0,00050230004319282;1000;91;0,00904986187739901;0,0628067480266976;0,0324135368816506;0,0998424623110222;0,000549257000011399;0,00050230004319282;0,000560778554640324;NA;NA;0,0177333749564061;0,0155079216917505;-12,5495190290986;1,95643119518601;202;10;200;0,01;3;2;"0.1/0.1";100
"CL_TMLE_APS_Balzer";0,00140765691331609;1000;92,2;0,00848033018225116;0,0651376847360472;0,0330391959629847;0,101216595754076;0,000569656318356117;0,00140765691331609;0,000552796377362087;NA;NA;0,0174809563475414;0,0160834944123599;-7,99419612633523;2,0583423653722;202;10;200;0,01;3;2;"0.1/0.1";100
"CL_TMLE_APS_indv_Balzer";0,00138347480696218;1000;94,4;0,00727076337120113;0,0687089998025924;0,0351647552700032;0,106152406756726;0,000573753534501423;0,00138347480696218;0,000552277859990049;NA;NA;0,0174645593885213;0,0169120693583828;-3,16349252132678;2,16641429898145;202;10;200;0,01;3;2;"0.1/0.1";100
"CL_UN";0,0025282085667496;1000;95,9;0,00627048642451286;0,150505232403426;0,104180606476792;0,222646421955404;0,000900377259261223;0,0025282085667496;0,0011629985953629;NA;NA;0,0367772447692329;0,0378315910381035;2,86684409200955;2,30132839732902;203;20;10;0,01;3;2;"0.1/0.1";100
"CL_TSP_Gauss";-0,000134788199590928;1000;96;0,00619677335393187;0,145335326593281;0,09965504160681;0,2169491945278;0,000867615812377164;-0,000134788199590928;0,00114723903747711;NA;NA;0,0362788837908692;0,0364627665909626;0,506859034454732;2,24853046849801;203;20;10;0,01;3;2;"0.1/0.1";100
"CL_TSP_Bin";-0,000227855901465557;1000;95,9;0,00627048642451286;0,145160948386957;0,0996305043130215;0,217846046962743;0,000866215906390587;-0,000227855901465557;0,00114630762630868;NA;NA;0,0362494299835657;0,0364184988880843;0,466404311999469;2,24762539987047;203;20;10;0,01;3;2;"0.1/0.1";100
